Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
1.491718750000e-02,1.415376172000e+03,7.203979259402e-04,6.130779728112e-02,9.552689956999e-03,1.168169235255e-01,6.460815404947e-02,7.458613160463e-01,2.217018921750e+08
1.491875000000e-02,1.416011767867e+03,7.088237793961e-04,6.139442518764e-02,9.533794543727e-03,1.167378648180e-01,6.463345807171e-02,7.458592178946e-01,2.209850721028e+08
1.492031250000e-02,1.416642562714e+03,6.973947387172e-04,6.148085916309e-02,9.514683520946e-03,1.166593571366e-01,6.465847133956e-02,7.458570803535e-01,2.202393984668e+08
1.492187500000e-02,1.417268573606e+03,6.861099538094e-04,6.156709735921e-02,9.495358855285e-03,1.165813998629e-01,6.468319515554e-02,7.458549035996e-01,2.194653262399e+08
1.492343750000e-02,1.417889818261e+03,6.749685585671e-04,6.165313794714e-02,9.475822557462e-03,1.165039923051e-01,6.470763086102e-02,7.458526878154e-01,2.186633249717e+08
1.492500000000e-02,1.418506315046e+03,6.639696712816e-04,6.173897911782e-02,9.456076681397e-03,1.164271336990e-01,6.473177983554e-02,7.458504331892e-01,2.178338782557e+08
1.492656250000e-02,1.419118082959e+03,6.531123950546e-04,6.182461908225e-02,9.436123323301e-03,1.163508232083e-01,6.475564349614e-02,7.458481399149e-01,2.169774831828e+08
1.492812500000e-02,1.419725141623e+03,6.423958182158e-04,6.191005607179e-02,9.415964620730e-03,1.162750599259e-01,6.477922329659e-02,7.458458081923e-01,2.160946497830e+08
1.492968750000e-02,1.420327511269e+03,6.318190147454e-04,6.199528833849e-02,9.395602751634e-03,1.161998428743e-01,6.480252072670e-02,7.458434382269e-01,2.151859004555e+08
1.493125000000e-02,1.420925212725e+03,6.213810446997e-04,6.208031415534e-02,9.375039933366e-03,1.161251710069e-01,6.482553731152e-02,7.458410302297e-01,2.142517693883e+08
1.493281250000e-02,1.421518267404e+03,6.110809546412e-04,6.216513181655e-02,9.354278421685e-03,1.160510432081e-01,6.484827461063e-02,7.458385844176e-01,2.132928019695e+08
1.493437500000e-02,1.422106697292e+03,6.009177780705e-04,6.224973963784e-02,9.333320509728e-03,1.159774582953e-01,6.487073421732e-02,7.458361010128e-01,2.123095541893e+08
1.493593750000e-02,1.422690524931e+03,5.908905358628e-04,6.233413595665e-02,9.312168526969e-03,1.159044150187e-01,6.489291775779e-02,7.458335802434e-01,2.113025920364e+08
1.493750000000e-02,1.423269773410e+03,5.809982367046e-04,6.241831913242e-02,9.290824838157e-03,1.158319120630e-01,6.491482689040e-02,7.458310223428e-01,2.102724908871e+08
1.493906250000e-02,1.423844466347e+03,5.712398775347e-04,6.250228754685e-02,9.269291842239e-03,1.157599480481e-01,6.493646330479e-02,7.458284275499e-01,2.092198348912e+08
1.494062500000e-02,1.424414627879e+03,5.616144439851e-04,6.258603960409e-02,9.247571971271e-03,1.156885215302e-01,6.495782872112e-02,7.458257961090e-01,2.081452163526e+08
1.494218750000e-02,1.424980282645e+03,5.521209108243e-04,6.266957373096e-02,9.225667689307e-03,1.156176310026e-01,6.497892488915e-02,7.458231282698e-01,2.070492351094e+08
1.494375000000e-02,1.425541455775e+03,5.427582424009e-04,6.275288837719e-02,9.203581491274e-03,1.155472748972e-01,6.499975358749e-02,7.458204242873e-01,2.059324979107e+08
1.494531250000e-02,1.426098172872e+03,5.335253930886e-04,6.283598201560e-02,9.181315901848e-03,1.154774515848e-01,6.502031662269e-02,7.458176844217e-01,2.047956177955e+08
1.494687500000e-02,1.426650460001e+03,5.244213077304e-04,6.291885314231e-02,9.158873474298e-03,1.154081593771e-01,6.504061582838e-02,7.458149089385e-01,2.036392134712e+08
1.494843750000e-02,1.427198343670e+03,5.154449220838e-04,6.300150027690e-02,9.136256789343e-03,1.153393965271e-01,6.506065306444e-02,7.458120981083e-01,2.024639086957e+08
1.495000000000e-02,1.427741850821e+03,5.065951632649e-04,6.308392196261e-02,9.113468453976e-03,1.152711612306e-01,6.508043021608e-02,7.458092522067e-01,2.012703316640e+08
1.495156250000e-02,1.428281008812e+03,4.978709501920e-04,6.316611676648e-02,9.090511100298e-03,1.152034516271e-01,6.509994919300e-02,7.458063715144e-01,2.000591144006e+08
1.495312500000e-02,1.428815845400e+03,4.892711940278e-04,6.324808327951e-02,9.067387384335e-03,1.151362658011e-01,6.511921192850e-02,7.458034563168e-01,1.988308921631e+08
1.495468750000e-02,1.429346388732e+03,4.807947986210e-04,6.332982011683e-02,9.044099984857e-03,1.150696017832e-01,6.513822037859e-02,7.458005069046e-01,1.975863028645e+08
1.495625000000e-02,1.429872667324e+03,4.724406609449e-04,6.341132591781e-02,9.020651602176e-03,1.150034575513e-01,6.515697652109e-02,7.457975235727e-01,1.963259865370e+08
1.495781250000e-02,1.430394710050e+03,4.642076715353e-04,6.349259934619e-02,8.997044956963e-03,1.149378310318e-01,6.517548235477e-02,7.457945066212e-01,1.950505849015e+08
1.495937500000e-02,1.430912546126e+03,4.560947145230e-04,6.357363903384e-02,8.973282781083e-03,1.148727199990e-01,6.519373984064e-02,7.457914556936e-01,1.937607412364e+08
1.496250000000e-02,1.431935698225e+03,4.402255288213e-04,6.373501308583e-02,8.925300339819e-03,1.147440384722e-01,6.522951626988e-02,7.457852563113e-01,1.911401946253e+08
1.496562500000e-02,1.432942408277e+03,4.248226483521e-04,6.389543823845e-02,8.876729555610e-03,1.146173911912e-01,6.526432493515e-02,7.457789288865e-01,1.884694894120e+08
1.496718750000e-02,1.433439685524e+03,4.172926661997e-04,6.397529154454e-02,8.852231856069e-03,1.145548231527e-01,6.528137251096e-02,7.457757169295e-01,1.871169524609e+08
1.496875000000e-02,1.433932937777e+03,4.098759221668e-04,6.405490376124e-02,8.827595403593e-03,1.144927568696e-01,6.529818422513e-02,7.457724729440e-01,1.857537980511e+08
1.497187500000e-02,1.434907471597e+03,3.953787076384e-04,6.421340126208e-02,8.777914987456e-03,1.143701228282e-01,6.533110683773e-02,7.457658932272e-01,1.829981026172e+08
1.497500000000e-02,1.435866307758e+03,3.813203738651e-04,6.437092217207e-02,8.727714179394e-03,1.142494648029e-01,6.536311256944e-02,7.457591921461e-01,1.802073976305e+08
1.497812500000e-02,1.436809701237e+03,3.676917034101e-04,6.452745810108e-02,8.677015921733e-03,1.141307621783e-01,6.539421881549e-02,7.457523724781e-01,1.773865972825e+08
1.498125000000e-02,1.437737909663e+03,3.544834613852e-04,6.468300106171e-02,8.625843237999e-03,1.140139937707e-01,6.542444312385e-02,7.457454370561e-01,1.745405327803e+08
1.498437500000e-02,1.438651192867e+03,3.416864075063e-04,6.483754346930e-02,8.574219197162e-03,1.138991378683e-01,6.545380316841e-02,7.457383887655e-01,1.716739360639e+08
1.498750000000e-02,1.439549812448e+03,3.292913077670e-04,6.499107814133e-02,8.522166878579e-03,1.137861722699e-01,6.548231672263e-02,7.457312305404e-01,1.687914264307e+08
1.499062500000e-02,1.440434031345e+03,3.172889457120e-04,6.514359829629e-02,8.469709337780e-03,1.136750743245e-01,6.551000163383e-02,7.457239653598e-01,1.658974986562e+08
1.499375000000e-02,1.441304113426e+03,3.056701332891e-04,6.529509755213e-02,8.416869573204e-03,1.135658209697e-01,6.553687579812e-02,7.457165962443e-01,1.629965123550e+08
1.499687500000e-02,1.442160323081e+03,2.944257212661e-04,6.544556992416e-02,8.363670493962e-03,1.134583887700e-01,6.556295713605e-02,7.457091262523e-01,1.600926825072e+08
1.500000000000e-02,1.443002924839e+03,2.835466091982e-04,6.559500982253e-02,8.310134888726e-03,1.133527539540e-01,6.558826356902e-02,7.457015584760e-01,1.571900711109e+08
1.500312500000e-02,1.443832182993e+03,2.730237549349e-04,6.574341204922e-02,8.256285395796e-03,1.132488924516e-01,6.561281299650e-02,7.456938960375e-01,1.542925799286e+08
1.500625000000e-02,1.444648361244e+03,2.628481836581e-04,6.589077179470e-02,8.202144474412e-03,1.131467799300e-01,6.563662327409e-02,7.456861420853e-01,1.514039442856e+08
1.500937500000e-02,1.445451722356e+03,2.530109964433e-04,6.603708463413e-02,8.147734377372e-03,1.130463918286e-01,6.565971219245e-02,7.456782997900e-01,1.485277278559e+08
1.501250000000e-02,1.446242527832e+03,2.435033783423e-04,6.618234652316e-02,8.093077124990e-03,1.129477033940e-01,6.568209745715e-02,7.456703723409e-01,1.456673182329e+08
1.501562500000e-02,1.447021037605e+03,2.343166063011e-04,6.632655388468e-02,8.038194491515e-03,1.128506898676e-01,6.570379675987e-02,7.456623639676e-01,1.428259222384e+08
1.501718750000e-02,1.447405775784e+03,2.298403023595e-04,6.639826105742e-02,8.010676611604e-03,1.128028015916e-01,6.571439563163e-02,7.456583296688e-01,1.414132383786e+08
1.501875000000e-02,1.447787531404e+03,2.254410368247e-04,6.646970308602e-02,7.983110371211e-03,1.127553228582e-01,6.572482938282e-02,7.456542755619e-01,1.400064493164e+08
1.502187500000e-02,1.448542199050e+03,2.168704357109e-04,6.661179035797e-02,7.927840935773e-03,1.126615850907e-01,6.574520829078e-02,7.456461118253e-01,1.372121064691e+08
1.502500000000e-02,1.449285338481e+03,2.085951276131e-04,6.675281420858e-02,7.872409625140e-03,1.125694467030e-01,6.576495314637e-02,7.456378757974e-01,1.344453456353e+08
1.502812500000e-02,1.450017200574e+03,2.006068221517e-04,6.689277242148e-02,7.816836953940e-03,1.124788824564e-01,6.578408095963e-02,7.456295707018e-01,1.317086465519e+08
1.503125000000e-02,1.450738033338e+03,1.928973513415e-04,6.703166312892e-02,7.761143077059e-03,1.123898671040e-01,6.580260855452e-02,7.456211997582e-01,1.290043116632e+08
1.503437500000e-02,1.451448081708e+03,1.854586743515e-04,6.716948480543e-02,7.705347773543e-03,1.123023754176e-01,6.582055255544e-02,7.456127661781e-01,1.263344660906e+08
1.503750000000e-02,1.452147587351e+03,1.782828818151e-04,6.730623626141e-02,7.649470431888e-03,1.122163822133e-01,6.583792937476e-02,7.456042731618e-01,1.237010597099e+08
1.504062500000e-02,1.452836788489e+03,1.713621997017e-04,6.744191663643e-02,7.593530036682e-03,1.121318623757e-01,6.585475520127e-02,7.455957238949e-01,1.211058701304e+08
1.504375000000e-02,1.453515919743e+03,1.646889927611e-04,6.757652539235e-02,7.537545156622e-03,1.120487908818e-01,6.587104598963e-02,7.455871215451e-01,1.185505063161e+08
1.504687500000e-02,1.454185211986e+03,1.582557675523e-04,6.771006230639e-02,7.481533933863e-03,1.119671428231e-01,6.588681745065e-02,7.455784692586e-01,1.160364127384e+08
1.505000000000e-02,1.454844892217e+03,1.520551750708e-04,6.784252746390e-02,7.425514074662e-03,1.118868934263e-01,6.590208504255e-02,7.455697701577e-01,1.135648739842e+08
1.505312500000e-02,1.455495183442e+03,1.460800129884e-04,6.797392125116e-02,7.369502841317e-03,1.118080180733e-01,6.591686396306e-02,7.455610273372e-01,1.111370197547e+08
1.505625000000e-02,1.456136304579e+03,1.403232275190e-04,6.810424434794e-02,7.313517045321e-03,1.117304923200e-01,6.593116914235e-02,7.455522438618e-01,1.087538301940e+08
1.505937500000e-02,1.456768470367e+03,1.347779149262e-04,6.823349772013e-02,7.257573041724e-03,1.116542919139e-01,6.594501523690e-02,7.455434227637e-01,1.064161414937e+08
1.506250000000e-02,1.457391891299e+03,1.294373226882e-04,6.836168261212e-02,7.201686724640e-03,1.115793928100e-01,6.595841662400e-02,7.455345670397e-01,1.041246517200e+08
1.506562500000e-02,1.458006773554e+03,1.242948503352e-04,6.848880053931e-02,7.145873523868e-03,1.115057711867e-01,6.597138739720e-02,7.455256796485e-01,1.018799268112e+08
1.506875000000e-02,1.458613318957e+03,1.193440499754e-04,6.861485328044e-02,7.090148402560e-03,1.114334034598e-01,6.598394136236e-02,7.455167635093e-01,9.968240669422e+07
1.507187500000e-02,1.459211724936e+03,1.145786265254e-04,6.873984286997e-02,7.034525855918e-03,1.113622662955e-01,6.599609203452e-02,7.455078214985e-01,9.753241145632e+07
1.507500000000e-02,1.459802184498e+03,1.099924376612e-04,6.886377159042e-02,6.979019910847e-03,1.112923366224e-01,6.600785263540e-02,7.454988564488e-01,9.543014744582e+07
1.507812500000e-02,1.460384886214e+03,1.055794936205e-04,6.898664204046e-02,6.923644134128e-03,1.112235917651e-01,6.601923616399e-02,7.454898719646e-01,9.337571276661e+07
1.507968750000e-02,1.460673395111e+03,1.034357977799e-04,6.904768160594e-02,6.896009879087e-03,1.111896550227e-01,6.602479118949e-02,7.454853726821e-01,9.236630798919e+07
1.508125000000e-02,1.460960029215e+03,1.013332653595e-04,6.910845736479e-02,6.868413055883e-03,1.111560062102e-01,6.603025654325e-02,7.454808689545e-01,9.136886802314e+07
1.508437500000e-02,1.461527746343e+03,9.724957314992e-05,6.922921834146e-02,6.813336582833e-03,1.110895644871e-01,6.604092304546e-02,7.454718513370e-01,8.941007491131e+07
1.508750000000e-02,1.462088244694e+03,9.332206324148e-05,6.934892990379e-02,6.758428159758e-03,1.110242408069e-01,6.605124940312e-02,7.454628215325e-01,8.749884291608e+07
1.509062500000e-02,1.462641695121e+03,8.954534789475e-05,6.946759546041e-02,6.703699496077e-03,1.109600135588e-01,6.606124735508e-02,7.454537821269e-01,8.563490423662e+07
1.509375000000e-02,1.463188264095e+03,8.591418685383e-05,6.958521862261e-02,6.649161847947e-03,1.108968614474e-01,6.607092834444e-02,7.454447356526e-01,8.381791628499e+07
1.509687500000e-02,1.463728113745e+03,8.242348577848e-05,6.970180319695e-02,6.594826023252e-03,1.108347634979e-01,6.608030351991e-02,7.454356845877e-01,8.204746659793e+07
1.510000000000e-02,1.464261401896e+03,7.906829451819e-05,6.981735317791e-02,6.540702387131e-03,1.107736990613e-01,6.608938373766e-02,7.454266313545e-01,8.032307827536e+07
1.510312500000e-02,1.464788282115e+03,7.584380524212e-05,6.993187274073e-02,6.486800868014e-03,1.107136478183e-01,6.609817956348e-02,7.454175783196e-01,7.864421539356e+07
1.510625000000e-02,1.465308903764e+03,7.274535043801e-05,7.004536623422e-02,6.433130964117e-03,1.106545897828e-01,6.610670127539e-02,7.454085277923e-01,7.701028828260e+07
1.510937500000e-02,1.465823412058e+03,6.976840079267e-05,7.015783817374e-02,6.379701750370e-03,1.105965053046e-01,6.611495886655e-02,7.453994820247e-01,7.542065863258e+07
1.511250000000e-02,1.466331948124e+03,6.690856296649e-05,7.026929323429e-02,6.326521885714e-03,1.105393750716e-01,6.612296204849e-02,7.453904432109e-01,7.387464441016e+07
1.511562500000e-02,1.466834649069e+03,6.416157727348e-05,7.037973624364e-02,6.273599620751e-03,1.104831801112e-01,6.613072025459e-02,7.453814134867e-01,7.237152457433e+07
1.511875000000e-02,1.467331648044e+03,6.152331527820e-05,7.048917217565e-02,6.220942805688e-03,1.104279017913e-01,6.613824264390e-02,7.453723949296e-01,7.091054358370e+07
1.512187500000e-02,1.467823074321e+03,5.898977732012e-05,7.059760614366e-02,6.168558898551e-03,1.103735218204e-01,6.614553810508e-02,7.453633895585e-01,6.949091569082e+07
1.512500000000e-02,1.468309053365e+03,5.655708997568e-05,7.070504339405e-02,6.116454973627e-03,1.103200222479e-01,6.615261526066e-02,7.453543993336e-01,6.811182902097e+07
1.512812500000e-02,1.468789706907e+03,5.422150346765e-05,7.081148929983e-02,6.064637730104e-03,1.102673854629e-01,6.615948247143e-02,7.453454261566e-01,6.677244943433e+07
1.513125000000e-02,1.469265153031e+03,5.197938903087e-05,7.091694935450e-02,6.013113500864e-03,1.102155941934e-01,6.616614784097e-02,7.453364718706e-01,6.547192417222e+07
1.513437500000e-02,1.469735506245e+03,4.982723624300e-05,7.102142916591e-02,5.961888261423e-03,1.101646315049e-01,6.617261922037e-02,7.453275382609e-01,6.420938528857e+07
1.513750000000e-02,1.470200877570e+03,4.776165032835e-05,7.112493445034e-02,5.910967638965e-03,1.101144807983e-01,6.617890421308e-02,7.453186270546e-01,6.298395286910e+07
1.514062500000e-02,1.470661374617e+03,4.577934944243e-05,7.122747102665e-02,5.860356921454e-03,1.100651258074e-01,6.618501017983e-02,7.453097399216e-01,6.179473804052e+07
1.514375000000e-02,1.471117101675e+03,4.387716194426e-05,7.132904481062e-02,5.810061066798e-03,1.100165505970e-01,6.619094424363e-02,7.453008784746e-01,6.064084577180e+07
1.514687500000e-02,1.471568159788e+03,4.205202366307e-05,7.142966180938e-02,5.760084712044e-03,1.099687395590e-01,6.619671329487e-02,7.452920442699e-01,5.952137746537e+07
1.515000000000e-02,1.472014646849e+03,4.030097516563e-05,7.152932811604e-02,5.710432182575e-03,1.099216774101e-01,6.620232399651e-02,7.452832388077e-01,5.843543331477e+07
1.515312500000e-02,1.472456657674e+03,3.862115906701e-05,7.162804997414e-02,5.661107506808e-03,1.098753492946e-01,6.620778285368e-02,7.452744642589e-01,5.738211427129e+07
1.515468750000e-02,1.472676017539e+03,3.780692918809e-05,7.167705917689e-02,5.636569445784e-03,1.098524548727e-01,6.621045761032e-02,7.452700884156e-01,5.686732208457e+07
1.515625000000e-02,1.472894289569e+03,3.700949115023e-05,7.172583439002e-02,5.612114767811e-03,1.098297385387e-01,6.621309665057e-02,7.452657202872e-01,5.636035838232e+07
1.515937500000e-02,1.473327607760e+03,3.546401379226e-05,7.182268491562e-02,5.563457014798e-03,1.097848352547e-01,6.621826997432e-02,7.452570096011e-01,5.536964634409e+07
1.516250000000e-02,1.473756717041e+03,3.398177311623e-05,7.191860999153e-02,5.515137412911e-03,1.097406228108e-01,6.622330944790e-02,7.452483331087e-01,5.440889248038e+07
1.516562500000e-02,1.474181699834e+03,3.256030847078e-05,7.201361583137e-02,5.467158953146e-03,1.096970876611e-01,6.622822064097e-02,7.452396920523e-01,5.347722483018e+07
1.516875000000e-02,1.474602637745e+03,3.119721732963e-05,7.210770916738e-02,5.419524194125e-03,1.096542162205e-01,6.623300899316e-02,7.452310875996e-01,5.257377478783e+07
1.517187500000e-02,1.475019608001e+03,2.989021239188e-05,7.220089632746e-02,5.372235620991e-03,1.096119955312e-01,6.623767969006e-02,7.452225208931e-01,5.169769176229e+07
1.517500000000e-02,1.475432687087e+03,2.863706196746e-05,7.229318413757e-02,5.325295303179e-03,1.095704126028e-01,6.624223779143e-02,7.452139929985e-01,5.084813093919e+07
1.517812500000e-02,1.475841947349e+03,2.743564199686e-05,7.238457902246e-02,5.278705254221e-03,1.095294550471e-01,6.624668811908e-02,7.452055049617e-01,5.002426719314e+07
1.518125000000e-02,1.476247460468e+03,2.628388144369e-05,7.247508788525e-02,5.232467088502e-03,1.094891104489e-01,6.625103537354e-02,7.451970577504e-01,4.922528341669e+07
1.518437500000e-02,1.476649294213e+03,2.517980968250e-05,7.256471723113e-02,5.186582381110e-03,1.094493669705e-01,6.625528403273e-02,7.451886523177e-01,4.845038347364e+07
1.518750000000e-02,1.477047515763e+03,2.412150648648e-05,7.265347402483e-02,5.141052324344e-03,1.094102127514e-01,6.625943845811e-02,7.451802895373e-01,4.769878106141e+07
1.519062500000e-02,1.477442188607e+03,2.310714519346e-05,7.274136483665e-02,5.095878086833e-03,1.093716364848e-01,6.626350280321e-02,7.451719702734e-01,4.696971172911e+07
1.519375000000e-02,1.477833375714e+03,2.213494690959e-05,7.282839667835e-02,5.051060470482e-03,1.093336268441e-01,6.626748111000e-02,7.451636953096e-01,4.626242227892e+07
1.519687500000e-02,1.478221136571e+03,2.120321982820e-05,7.291457617098e-02,5.006600268168e-03,1.092961730334e-01,6.627137722649e-02,7.451554654254e-01,4.557618188823e+07
1.520000000000e-02,1.478605530219e+03,2.031031730054e-05,7.299991035976e-02,4.962497921745e-03,1.092592642394e-01,6.627519489421e-02,7.451472813186e-01,4.491027205487e+07
1.520312500000e-02,1.478986612415e+03,1.945467364968e-05,7.308440590308e-02,4.918753877706e-03,1.092228901567e-01,6.627893767394e-02,7.451391436876e-01,4.426399686732e+07
1.520625000000e-02,1.479364438537e+03,1.863476578740e-05,7.316806986698e-02,4.875368246792e-03,1.091870404643e-01,6.628260902503e-02,7.451310531490e-01,4.363667349483e+07
1.520937500000e-02,1.479739060866e+03,1.784914583532e-05,7.325090893472e-02,4.832341157088e-03,1.091517053273e-01,6.628621223868e-02,7.451230103242e-01,4.302764165190e+07
1.521250000000e-02,1.480110531373e+03,1.709640599301e-05,7.333293018140e-02,4.789672415729e-03,1.091168748960e-01,6.628975050968e-02,7.451150157526e-01,4.243625463040e+07
1.521562500000e-02,1.480478899103e+03,1.637520825109e-05,7.341414030360e-02,4.747361858954e-03,1.090825397861e-01,6.629322687653e-02,7.451070699826e-01,4.186188800555e+07
1.521875000000e-02,1.480844212862e+03,1.568425223948e-05,7.349454637460e-02,4.705409016350e-03,1.090486905990e-01,6.629664428633e-02,7.450991734808e-01,4.130393120418e+07
1.522187500000e-02,1.481206518690e+03,1.502230229217e-05,7.357415509352e-02,4.663813457449e-03,1.090153183807e-01,6.630000554104e-02,7.450913267265e-01,4.076179550056e+07
1.522500000000e-02,1.481565862450e+03,1.438815802639e-05,7.365297352179e-02,4.622574458899e-03,1.089824141636e-01,6.630331335619e-02,7.450835301175e-01,4.023490611363e+07
1.522812500000e-02,1.481922287394e+03,1.378067899596e-05,7.373100835117e-02,4.581691347247e-03,1.089499694050e-01,6.630657031265e-02,7.450757840682e-01,3.972270954441e+07
1.523125000000e-02,1.482275836658e+03,1.319875777245e-05,7.380826662193e-02,4.541163169378e-03,1.089179755481e-01,6.630977890964e-02,7.450680889117e-01,3.922466620109e+07
1.523437500000e-02,1.482626550909e+03,1.264134240286e-05,7.388475500936e-02,4.500989031169e-03,1.088864244428e-01,6.631294152166e-02,7.450604450011e-01,3.874025715643e+07
1.523750000000e-02,1.482974470751e+03,1.210741177975e-05,7.396048050588e-02,4.461167770403e-03,1.088553078972e-01,6.631606042990e-02,7.450528524259e-01,3.826897742646e+07
1.524375000000e-02,1.483662048110e+03,1.110708828861e-05,7.410966230285e-02,4.382580795543e-03,1.087943553651e-01,6.632217379609e-02,7.450378233064e-01,3.736443045356e+07
1.525000000000e-02,1.484338921980e+03,1.018937513754e-05,7.425587922734e-02,4.305388241004e-03,1.087350465267e-01,6.632813771008e-02,7.450230022951e-01,3.650667406921e+07
1.525625000000e-02,1.485005372239e+03,9.347528876374e-06,7.439918523365e-02,4.229578289212e-03,1.086773234017e-01,6.633396722124e-02,7.450083907999e-01,3.569226119621e+07
1.526250000000e-02,1.485661663213e+03,8.575340846379e-06,7.453963388921e-02,4.155137945022e-03,1.086211306390e-01,6.633967611193e-02,7.449939898448e-01,3.491798523888e+07
1.526875000000e-02,1.486308044860e+03,7.867097207996e-06,7.467727832761e-02,4.082053165193e-03,1.085664153859e-01,6.634527698776e-02,7.449798000967e-01,3.418086771189e+07
1.527500000000e-02,1.486944753860e+03,7.217541604362e-06,7.481217120613e-02,4.010308978614e-03,1.085131271622e-01,6.635078136251e-02,7.449658218906e-01,3.347814620406e+07
1.528125000000e-02,1.487572014625e+03,6.621840337116e-06,7.494436466746e-02,3.939889597758e-03,1.084612177399e-01,6.635619973779e-02,7.449520552549e-01,3.280726241665e+07
1.528750000000e-02,1.488190040240e+03,6.075549928995e-06,7.507391030524e-02,3.870778521818e-03,1.084106410283e-01,6.636154167772e-02,7.449384999344e-01,3.216585031140e+07
1.529375000000e-02,1.488799033326e+03,5.574586947457e-06,7.520085913333e-02,3.802958631976e-03,1.083613529644e-01,6.636681587887e-02,7.449251554123e-01,3.155172444765e+07
1.530000000000e-02,1.489399186843e+03,5.115199964452e-06,7.532526155841e-02,3.736412279247e-03,1.083133114082e-01,6.637203023570e-02,7.449120209318e-01,3.096286858891e+07
1.530625000000e-02,1.489990684822e+03,4.693943529518e-06,7.544716735591e-02,3.671121365341e-03,1.082664760433e-01,6.637719190161e-02,7.448990955158e-01,3.039742464815e+07
1.531250000000e-02,1.490573703052e+03,4.307654036188e-06,7.556662564874e-02,3.607067416955e-03,1.082208082828e-01,6.638230734595e-02,7.448863779856e-01,2.985368202712e+07
1.531875000000e-02,1.491148409695e+03,3.953427365224e-06,7.568368488897e-02,3.544231653925e-03,1.081762711795e-01,6.638738240717e-02,7.448738669791e-01,2.933006739124e+07
1.532500000000e-02,1.491714965870e+03,3.628598192242e-06,7.579839284191e-02,3.482595051622e-03,1.081328293412e-01,6.639242234228e-02,7.448615609672e-01,2.882513490948e+07
1.533125000000e-02,1.492273526175e+03,3.330720851687e-06,7.591079657270e-02,3.422138397984e-03,1.080904488500e-01,6.639743187293e-02,7.448494582696e-01,2.833755697748e+07
1.533750000000e-02,1.492824239170e+03,3.057551653804e-06,7.602094243506e-02,3.362842345532e-03,1.080490971868e-01,6.640241522819e-02,7.448375570695e-01,2.786611543300e+07
1.534375000000e-02,1.493367247827e+03,2.807032556112e-06,7.612887606209e-02,3.304687458751e-03,1.080087431588e-01,6.640737618434e-02,7.448258554278e-01,2.740969326304e+07
1.535000000000e-02,1.493902689931e+03,2.577276095835e-06,7.623464235902e-02,3.247654257124e-03,1.079693568319e-01,6.641231810180e-02,7.448143512955e-01,2.696726678470e+07
1.535625000000e-02,1.494430698686e+03,2.366552292022e-06,7.633828546180e-02,3.191723268702e-03,1.079309094846e-01,6.641724396249e-02,7.448030425437e-01,2.653789815560e+07
1.536250000000e-02,1.494951403109e+03,2.173271569525e-06,7.643984905485e-02,3.136874907387e-03,1.078933733957e-01,6.642215639495e-02,7.447919268853e-01,2.612072942263e+07
1.536875000000e-02,1.495464926130e+03,1.995982639350e-06,7.653937540824e-02,3.083090005007e-03,1.078567222274e-01,6.642705770282e-02,7.447810020831e-01,2.571497512625e+07
1.537500000000e-02,1.495971389590e+03,1.833348675941e-06,7.663690688745e-02,3.030349033851e-03,1.078209302890e-01,6.643194990571e-02,7.447702656915e-01,2.531991656784e+07
1.538125000000e-02,1.496470908992e+03,1.684150241319e-06,7.673248430259e-02,2.978633020759e-03,1.077859732244e-01,6.643683474707e-02,7.447597153481e-01,2.493489653454e+07
1.538750000000e-02,1.496963599133e+03,1.547264310640e-06,7.682614851768e-02,2.927922702529e-03,1.077518272508e-01,6.644171373308e-02,7.447493485039e-01,2.455931401728e+07
1.539375000000e-02,1.497449569037e+03,1.421666565799e-06,7.691793888662e-02,2.878199393830e-03,1.077184698031e-01,6.644658814019e-02,7.447391627043e-01,2.419261949367e+07
1.540000000000e-02,1.497928927338e+03,1.306413823926e-06,7.700789478235e-02,2.829444177948e-03,1.076858788241e-01,6.645145904771e-02,7.447291553282e-01,2.383431061509e+07
1.540625000000e-02,1.498401777374e+03,1.200645844484e-06,7.709605411438e-02,2.781638731015e-03,1.076540333700e-01,6.645632734473e-02,7.447193238581e-01,2.348392796928e+07
1.541250000000e-02,1.498868222344e+03,1.103570611968e-06,7.718245478214e-02,2.734764547144e-03,1.076229129473e-01,6.646119375758e-02,7.447096656270e-01,2.314105162103e+07
1.541875000000e-02,1.499328360564e+03,1.014465766736e-06,7.726713326917e-02,2.688803721354e-03,1.075924980827e-01,6.646605885585e-02,7.447001780789e-01,2.280529729569e+07
1.542500000000e-02,1.499782290409e+03,9.326662800283e-07,7.735012602492e-02,2.643738208050e-03,1.075627697024e-01,6.647092307584e-02,7.446908585238e-01,2.247631366179e+07
1.543125000000e-02,1.500230105724e+03,8.575655929305e-07,7.743146813082e-02,2.599550564936e-03,1.075337096691e-01,6.647578672538e-02,7.446817043881e-01,2.215377887203e+07
1.543750000000e-02,1.500671900570e+03,7.886052953294e-07,7.751119460330e-02,2.556223243339e-03,1.075053001852e-01,6.648064999450e-02,7.446727128689e-01,2.183739845400e+07
1.545000000000e-02,1.501537706560e+03,6.675753167411e-07,7.766590159999e-02,2.472098671536e-03,1.074503821197e-01,6.649037573540e-02,7.446552107513e-01,2.122230303274e+07
1.546250000000e-02,1.502380566602e+03,5.654457839049e-07,7.781456705578e-02,2.391204069148e-03,1.073978614069e-01,6.650009976361e-02,7.446383233296e-01,2.062882029897e+07
